Planning,Azure Landing Zone Design,Design Azure landing zone architecture and governance model,EO Engineer,48,='Estimate Settings'!$C$25,=$E37*$F37,$200,"=TEXT($G37*$H37,""$#,##0"")",Requirements Gathering,Include management groups policies and blueprints
Planning,Identity and Access Design,Design Azure AD integration and access management strategy,EO Engineer,32,='Estimate Settings'!$C$25,=$E38*$F38,$180,"=TEXT($G38*$H38,""$#,##0"")",Environment Assessment,Include SSO RBAC conditional access and PIM
Planning,Network Architecture Design,Design Azure networking security and hybrid connectivity,EO Engineer,24,='Estimate Settings'!$C$25,=$E39*$F39,$175,"=TEXT($G39*$H39,""$#,##0"")",Azure Services Assessment,Include hub-spoke VNet peering and security
Planning,Project Planning,Develop Azure implementation timeline and resource allocation,EO Engineer,24,='Estimate Settings'!$C$25,=$E40*$F40,$140,"=TEXT($G40*$H40,""$#,##0"")",Landing Zone Design,Coordinate with infrastructure security and compliance teams
Development,Management Groups and Subscriptions,Configure Azure management groups subscription structure and policies,EO Engineer,40,='Estimate Settings'!$C$26,=$E41*$F41,$160,"=TEXT($G41*$H41,""$#,##0"")",Landing Zone Design,Include policy inheritance governance and billing
Development,Azure Policy Implementation,Implement Azure policies governance controls and compliance,EO Engineer,60,='Estimate Settings'!$C$26,=$E42*$F42,$145,"=TEXT($G42*$H42,""$#,##0"")",Management Groups,Include policy definitions initiatives and remediation
Development,Network Infrastructure,Build Azure networking VNet peering and hybrid connectivity,EO Engineer,48,='Estimate Settings'!$C$26,=$E43*$F43,$140,"=TEXT($G43*$H43,""$#,##0"")",Network Architecture,Include ExpressRoute VPN and network security
Development,Identity and Access Implementation,Implement Azure AD integration access controls and SSO,EO Engineer,40,='Estimate Settings'!$C$26,=$E44*$F44,$155,"=TEXT($G44*$H44,""$#,##0"")",Identity Design,Include MFA conditional access and privileged access
Development,Monitoring and Operations,Build Azure monitoring logging alerting and operational tools,EO Engineer,32,='Estimate Settings'!$C$26,=$E45*$F45,$130,"=TEXT($G45*$H45,""$#,##0"")",Policy Implementation,Include Azure Monitor Log Analytics and automation
Testing,Unit Testing,Develop automated tests for all solution components,EO Engineer,32,='Estimate Settings'!$C$27,=$E46*$F46,$120,"=TEXT($G46*$H46,""$#,##0"")",Policy Implementation,Include technology-specific testing frameworks
Testing,Integration Testing,Test system integrations data flows and external dependencies,EO Engineer,40,='Estimate Settings'!$C$27,=$E47*$F47,$120,"=TEXT($G47*$H47,""$#,##0"")",Monitoring Setup,Include end-to-end workflow validation
Testing,Performance Testing,Conduct load performance and scalability testing,EO Engineer,24,='Estimate Settings'!$C$27,=$E48*$F48,$140,"=TEXT($G48*$H48,""$#,##0"")",Integration Testing,Include production-like environment and stress testing
Testing,Security Testing,Perform security assessments penetration testing and compliance validation,EO Engineer,16,='Estimate Settings'!$C$27,=$E49*$F49,$175,"=TEXT($G49*$H49,""$#,##0"")",Performance Testing,Include vulnerability scanning and compliance checks
Testing,User Acceptance Testing,Coordinate UAT with business users and stakeholders,EO Engineer,32,='Estimate Settings'!$C$27,=$E50*$F50,$150,"=TEXT($G50*$H50,""$#,##0"")",Security Testing,Include training feedback collection and sign-off
Deployment,Production Deployment,Deploy landing zone to production environment,EO Engineer,24,='Estimate Settings'!$C$28,=$E51*$F51,$160,"=TEXT($G51*$H51,""$#,##0"")",UAT,Include blue-green deployment rollback and validation
Deployment,Go-Live Support,Provide comprehensive support during initial production rollout,EO Engineer,48,='Estimate Settings'!$C$28,=$E52*$F52,$110,"=TEXT($G52*$H52,""$#,##0"")",Production Deployment,Include 24/7 support monitoring and issue resolution
Training,Administrator Training,Train system administrators and technical support teams,EO Engineer,16,='Estimate Settings'!$C$29,=$E53*$F53,$130,"=TEXT($G53*$H53,""$#,##0"")",Production Deployment,Include hands-on technical training and certification
Training,End User Training,Train business users on solution functionality and workflows,EO Engineer,24,='Estimate Settings'!$C$29,=$E54*$F54,$120,"=TEXT($G54*$H54,""$#,##0"")",Administrator Training,Include role-based training documentation and support
Training,Documentation,Create comprehensive technical and user documentation,EO Engineer,32,='Estimate Settings'!$C$29,=$E55*$F55,$110,"=TEXT($G55*$H55,""$#,##0"")",End User Training,Include runbooks troubleshooting guides and best practices
Closeout,Knowledge Transfer,Transfer solution ownership to operations and support teams,EO Engineer,16,='Estimate Settings'!$C$30,=$E56*$F56,$140,"=TEXT($G56*$H56,""$#,##0"")",Documentation,Include operational procedures escalation and maintenance
Closeout,Performance Baseline,Establish performance metrics monitoring baselines and SLAs,EO Engineer,8,='Estimate Settings'!$C$30,=$E57*$F57,$130,"=TEXT($G57*$H57,""$#,##0"")",Knowledge Transfer,Include KPI definition monitoring setup and reporting
Management,Technical Leadership,Quarterback technical oversight and architecture review,EO Quarterback,"=ROUND(SUM($G$33:$G$57)*0.10,0)",='Estimate Settings'!$C$32,=$E58*$F58,$200,"=TEXT($G58*$H58,""$#,##0"")",,Azure architecture review and technical escalation support
Management,Project Management,Project coordination planning and management activities,EO Project Manager,"=ROUND(SUM($G$33:$G$57)*0.10,0)",='Estimate Settings'!$C$31,=$E59*$F59,$150,"=TEXT($G59*$H59,""$#,##0"")",,Includes weekly status reporting risk management and stakeholder coordination
,,,,,TOTAL HOURS,"=SUM($G$33:$G$59)",TOTAL COST,"=TEXT(SUMPRODUCT($G$33:$G$59,$H$33:$H$59),""$#,##0"")",,EO Sales Engineer: Update phase-based multipliers in Estimate Settings based on customer landing zone scope
